date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations,share_doses_used,total_boosters
2021-07-22,Oregon,4686979.0,5736195.0,2528258.0,2334660.0,4263.0,0.8170000000000001,
2021-07-22,Delaware,1073943.0,1312855.0,581960.0,506457.0,1490.0,0.818,
2021-07-22,Indian Health Svc,1476235.0,1777065.0,818933.0,676118.0,1595.0,0.831,
2021-07-22,Washington,8888521.0,9612075.0,4807246.0,4333260.0,10896.0,0.925,
2021-07-22,Kentucky,4122754.0,4588615.0,2277739.0,2010070.0,5806.0,0.898,
2021-07-22,American Samoa,50065.0,54930.0,27845.0,22868.0,135.0,0.9109999999999999,
2021-07-22,Oklahoma,3385533.0,4086540.0,1842624.0,1571398.0,6136.0,0.828,
2021-07-22,Kansas,2564414.0,3156915.0,1475909.0,1259549.0,4011.0,0.812,
2021-07-22,Republic of Palau,,,,,18.0,,
2021-07-22,Iowa,3106922.0,3535795.0,1657870.0,1552448.0,3397.0,0.879,
2021-07-22,Mississippi,2092384.0,2734955.0,1138535.0,1012480.0,4620.0,0.765,
2021-07-22,West Virginia,1482772.0,1935555.0,821157.0,696799.0,420.0,0.7659999999999999,
2021-07-22,New Mexico,2451920.0,2414705.0,1353125.0,1183675.0,2975.0,1.015,
2021-07-22,North Carolina,9567516.0,11931930.0,5261278.0,4533215.0,13846.0,0.802,
2021-07-22,Maryland,7109034.0,8664140.0,3854026.0,3514298.0,9921.0,0.821,
2021-07-22,California,44375374.0,50181135.0,25138815.0,20553610.0,72365.0,0.884,
2021-07-22,Montana,961962.0,1126695.0,521040.0,469711.0,960.0,0.8540000000000001,
2021-07-22,Wisconsin,6083537.0,6274045.0,3196132.0,2986410.0,6430.0,0.97,
2021-07-22,New Hampshire,1577904.0,1881950.0,871093.0,786808.0,1529.0,0.838,
2021-07-22,District of Columbia,891351.0,1082085.0,445439.0,382126.0,998.0,0.8240000000000001,
2021-07-22,Long Term Care,,,,,6.0,,
2021-07-22,Pennsylvania,14350596.0,16043285.0,8266324.0,6601178.0,21543.0,0.894,
2021-07-22,Tennessee,5644363.0,6535190.0,2984774.0,2637211.0,9695.0,0.8640000000000001,
2021-07-22,Veterans Health,5403940.0,6245680.0,2859595.0,2720320.0,2345.0,0.865,
2021-07-22,Idaho,1357254.0,1725470.0,724304.0,661753.0,1307.0,0.787,
2021-07-22,Georgia,8748307.0,11448245.0,4784315.0,4037519.0,17063.0,0.764,
2021-07-22,Arizona,6988716.0,8355310.0,3791136.0,3254456.0,9983.0,0.836,
2021-07-22,South Carolina,4331825.0,5430915.0,2353924.0,2064053.0,6615.0,0.7979999999999999,
2021-07-22,Colorado,6388375.0,7161845.0,3424639.0,3096731.0,8095.0,0.892,
2021-07-22,Federated States of Micronesia,54593.0,78800.0,32812.0,28510.0,140.0,0.693,
2021-07-22,Nevada,2900886.0,3204650.0,1608607.0,1344053.0,5654.0,0.905,
2021-07-22,Marshall Islands,35587.0,51300.0,19653.0,17024.0,177.0,0.6940000000000001,
2021-07-22,Bureau of Prisons,198620.0,206410.0,107449.0,98867.0,141.0,0.9620000000000001,
2021-07-22,Florida,22012651.0,25531465.0,12031065.0,10320953.0,46499.0,0.862,
2021-07-22,Alabama,3494632.0,4945380.0,2041288.0,1662812.0,6640.0,0.7070000000000001,
2021-07-22,Nebraska,1911245.0,2130920.0,1023228.0,946549.0,2472.0,0.897,
2021-07-22,South Dakota,839940.0,981155.0,458804.0,411392.0,1065.0,0.856,
2021-07-22,Vermont,,,,,31.0,,
2021-07-22,Virgin Islands,81952.0,83880.0,43333.0,36841.0,207.0,0.977,
2021-07-22,Illinois,13433726.0,15020815.0,7771721.0,6073610.0,20494.0,0.894,
2021-07-22,Virginia,9540790.0,10624275.0,5185865.0,4594024.0,13368.0,0.898,
2021-07-22,Northern Mariana Islands,59878.0,76830.0,31636.0,28780.0,223.0,0.779,
2021-07-22,Missouri,5331280.0,6357585.0,2897886.0,2484985.0,12557.0,0.8390000000000001,
2021-07-22,North Dakota,655153.0,727660.0,341238.0,302806.0,542.0,0.9,
2021-07-22,Ohio,10952659.0,12656685.0,5753167.0,5378842.0,12911.0,0.865,
2021-07-22,Connecticut,4534381.0,4840555.0,2454700.0,2231811.0,5802.0,0.937,
2021-07-22,Puerto Rico,3933973.0,4250710.0,2175824.0,1890009.0,10077.0,0.925,
2021-07-22,United States,339763765.0,391998625.0,187216168.0,162174165.0,529830.0,0.867,
2021-07-22,Wyoming,440898.0,522275.0,237068.0,209600.0,517.0,0.8440000000000001,
2021-07-22,Minnesota,6014134.0,6643040.0,3278289.0,3004997.0,6152.0,0.905,
2021-07-22,Guam,198645.0,215770.0,106374.0,96279.0,363.0,0.9209999999999999,
2021-07-22,Arkansas,2354411.0,2918210.0,1345766.0,1074872.0,7180.0,0.807,
2021-07-22,Indiana,5984853.0,6868820.0,3126484.0,2943569.0,8583.0,0.871,
2021-07-22,Rhode Island,1313042.0,1542615.0,701411.0,643774.0,1670.0,0.851,
2021-07-22,Louisiana,3521380.0,4176400.0,1872639.0,1690044.0,7719.0,0.843,
2021-07-22,Maine,1650508.0,1891290.0,909814.0,847199.0,1426.0,0.873,
2021-07-22,New Jersey,10197628.0,11875465.0,5760948.0,5096321.0,15739.0,0.8590000000000001,
2021-07-22,Utah,2958795.0,3307660.0,1642871.0,1417434.0,5934.0,0.895,
2021-07-22,New York State,22600802.0,24619465.0,12067316.0,10954046.0,34514.0,0.9179999999999999,
2021-07-22,Massachusetts,9051266.0,9914320.0,4955347.0,4366341.0,8805.0,0.9129999999999999,
2021-07-22,Texas,26817055.0,32594555.0,14569242.0,12503152.0,52656.0,0.823,
2021-07-22,Hawaii,1706014.0,1968370.0,1002504.0,752060.0,739.0,0.867,
2021-07-22,Dept of Defense,4360831.0,4397510.0,2484009.0,1917385.0,8630.0,0.992,
2021-07-22,Alaska,689556.0,847575.0,371514.0,329981.0,542.0,0.8140000000000001,
2021-07-22,Michigan,9699731.0,11828350.0,5248955.0,4837915.0,12992.0,0.82,
2021-07-23,North Carolina,9571167.0,11987150.0,5269373.0,4538172.0,12286.0,0.7979999999999999,
2021-07-23,Florida,22067267.0,25715155.0,12063754.0,10342062.0,54070.0,0.858,
2021-07-23,Montana,963455.0,1128805.0,521932.0,470351.0,972.0,0.8540000000000001,
2021-07-23,Iowa,3111175.0,3547055.0,1660555.0,1554171.0,3319.0,0.877,
2021-07-23,Wisconsin,6091711.0,6304575.0,3200822.0,2990371.0,6519.0,0.966,
2021-07-23,Vermont,,,,,31.0,,
2021-07-23,Virginia,9557273.0,10689895.0,5194300.0,4602116.0,12965.0,0.894,
2021-07-23,Maryland,7120823.0,8700790.0,3860327.0,3519640.0,9959.0,0.818,
2021-07-23,Arizona,7001414.0,8399110.0,3798435.0,3259542.0,10075.0,0.8340000000000001,
2021-07-23,Missouri,5347318.0,6405275.0,2908494.0,2491019.0,12926.0,0.835,
2021-07-23,Washington,8902244.0,9641335.0,4814552.0,4340518.0,10802.0,0.9229999999999999,
2021-07-23,Bureau of Prisons,199141.0,206710.0,107744.0,99199.0,151.0,0.963,
2021-07-23,Republic of Palau,25587.0,28650.0,14496.0,13459.0,24.0,0.893,
2021-07-23,Rhode Island,1315071.0,1549965.0,702499.0,644669.0,1677.0,0.848,
2021-07-23,South Dakota,841109.0,984805.0,459829.0,411798.0,1072.0,0.8540000000000001,
2021-07-23,Indiana,5996344.0,6926660.0,3132772.0,2948563.0,8881.0,0.866,
2021-07-23,Kentucky,4131634.0,4609955.0,2283310.0,2013778.0,6106.0,0.8959999999999999,
2021-07-23,North Dakota,656264.0,729210.0,341927.0,303242.0,570.0,0.9,
2021-07-23,Long Term Care,7895457.0,,,,6.0,,
2021-07-23,New Jersey,10216488.0,11943385.0,5771978.0,5105309.0,16070.0,0.855,
2021-07-23,Alabama,3494892.0,4979270.0,2041597.0,1663031.0,5687.0,0.7020000000000001,
2021-07-23,New Mexico,2455789.0,2418895.0,1355256.0,1185557.0,2939.0,1.015,
2021-07-23,West Virginia,1483672.0,1946785.0,821791.0,697335.0,442.0,0.762,
2021-07-23,Delaware,1076063.0,1317085.0,583147.0,507392.0,1499.0,0.8170000000000001,
2021-07-23,Nevada,2908084.0,3239420.0,1613536.0,1346575.0,5768.0,0.898,
2021-07-23,Tennessee,5656475.0,6584550.0,2991658.0,2641374.0,9824.0,0.8590000000000001,
2021-07-23,Wyoming,441699.0,523305.0,237580.0,209938.0,533.0,0.8440000000000001,
2021-07-23,Michigan,9715213.0,11881010.0,5256203.0,4844049.0,15181.0,0.818,
2021-07-23,Georgia,8748752.0,11510325.0,4785044.0,4037959.0,17010.0,0.76,
2021-07-23,Idaho,1359014.0,1731300.0,725479.0,662436.0,1296.0,0.785,
2021-07-23,Oregon,4699465.0,5747345.0,2534585.0,2341087.0,5159.0,0.818,
2021-07-23,Indian Health Svc,1478795.0,1778365.0,820599.0,677088.0,1671.0,0.8320000000000001,
2021-07-23,Alaska,690518.0,848165.0,372132.0,330406.0,619.0,0.8140000000000001,
2021-07-23,Arkansas,2363840.0,2937300.0,1352937.0,1077347.0,7680.0,0.805,
2021-07-23,Oklahoma,3393758.0,4110080.0,1848176.0,1574243.0,6427.0,0.826,
2021-07-23,Minnesota,6022687.0,6663510.0,3283071.0,3008986.0,6133.0,0.904,
2021-07-23,Illinois,13459233.0,15099855.0,7786807.0,6084198.0,20865.0,0.8909999999999999,
2021-07-23,Marshall Islands,35755.0,51300.0,19766.0,17102.0,126.0,0.6970000000000001,
2021-07-23,Louisiana,3533095.0,4204480.0,1881376.0,1693355.0,8189.0,0.84,
2021-07-23,Ohio,10969563.0,12709325.0,5762454.0,5386361.0,11491.0,0.863,
2021-07-23,American Samoa,50065.0,54930.0,27847.0,22870.0,88.0,0.9109999999999999,
2021-07-23,Virgin Islands,82301.0,83880.0,43584.0,36939.0,224.0,0.981,
2021-07-23,Hawaii,1707679.0,1974850.0,1003558.0,752895.0,958.0,0.865,
2021-07-23,Texas,26881088.0,32783835.0,14610905.0,12527659.0,55171.0,0.82,
2021-07-23,Dept of Defense,4372320.0,4397510.0,2490686.0,1923110.0,10124.0,0.9940000000000001,
2021-07-23,Massachusetts,9060906.0,9944920.0,4960869.0,4371061.0,8619.0,0.9109999999999999,
2021-07-23,Utah,2958837.0,3328840.0,1642958.0,1417495.0,4485.0,0.889,
2021-07-23,Northern Mariana Islands,60048.0,76830.0,31726.0,28866.0,246.0,0.782,
2021-07-23,Connecticut,4542075.0,4863135.0,2459243.0,2235296.0,5934.0,0.934,
2021-07-23,Nebraska,1911332.0,2145450.0,1023358.0,946626.0,1533.0,0.8909999999999999,
2021-07-23,Guam,199632.0,215770.0,106888.0,96830.0,442.0,0.925,
2021-07-23,New York State,22639009.0,24724925.0,12087962.0,10972696.0,34513.0,0.9159999999999999,
2021-07-23,Mississippi,2092502.0,2757695.0,1138784.0,1012632.0,4569.0,0.759,
2021-07-23,Puerto Rico,3934047.0,4252930.0,2175894.0,1890079.0,7620.0,0.925,
2021-07-23,Maine,1652425.0,1899480.0,910974.0,848087.0,1456.0,0.87,
2021-07-23,United States,340363922.0,393929955.0,187579557.0,162435276.0,537109.0,0.8640000000000001,
2021-07-23,South Carolina,4340066.0,5460695.0,2359156.0,2067305.0,6751.0,0.795,
2021-07-23,Pennsylvania,14377062.0,16103555.0,8281904.0,6613153.0,21492.0,0.893,
2021-07-23,Colorado,6397692.0,7187115.0,3429442.0,3101062.0,8124.0,0.89,
2021-07-23,Federated States of Micronesia,54899.0,78800.0,32926.0,28752.0,170.0,0.6970000000000001,
2021-07-23,Veterans Health,5407601.0,6245680.0,2862118.0,2722330.0,2439.0,0.866,
2021-07-23,California,44467248.0,50392775.0,25192441.0,20594557.0,73310.0,0.882,
2021-07-23,New Hampshire,1578909.0,1884060.0,871767.0,787212.0,1386.0,0.838,
2021-07-23,District of Columbia,892280.0,1085455.0,445987.0,382668.0,971.0,0.8220000000000001,
2021-07-23,Kansas,2569533.0,3171845.0,1479199.0,1261681.0,4107.0,0.81,
2021-07-24,West Virginia,1484356.0,1950795.0,822333.0,697753.0,435.0,0.7609999999999999,
2021-07-24,Wisconsin,6100143.0,6322395.0,3205774.0,2994221.0,6560.0,0.965,
2021-07-24,Virginia,9572912.0,10723465.0,5203001.0,4609500.0,13100.0,0.893,
2021-07-24,Northern Mariana Islands,60205.0,76830.0,31815.0,28941.0,202.0,0.784,
2021-07-24,Massachusetts,9070698.0,9952860.0,4966743.0,4375598.0,8635.0,0.9109999999999999,
2021-07-24,Maryland,7133245.0,8713120.0,3867428.0,3525071.0,10204.0,0.8190000000000001,
2021-07-24,Iowa,3115354.0,3556995.0,1663355.0,1556059.0,3410.0,0.8759999999999999,
2021-07-24,New Hampshire,1580696.0,1892300.0,872858.0,787909.0,1486.0,0.835,
2021-07-24,Florida,22109018.0,25778455.0,12089682.0,10358458.0,45341.0,0.858,
2021-07-24,Colorado,6409475.0,7194595.0,3435690.0,3106599.0,8345.0,0.8909999999999999,
2021-07-24,New York State,22686132.0,24795125.0,12115063.0,10994627.0,36285.0,0.915,
2021-07-24,District of Columbia,893870.0,1086665.0,446790.0,383383.0,838.0,0.823,
2021-07-24,North Dakota,657493.0,730510.0,342707.0,303705.0,714.0,0.9,
2021-07-24,United States,341039972.0,394936815.0,187982826.0,162725812.0,542932.0,0.8640000000000001,
2021-07-24,Veterans Health,5411000.0,6245680.0,2864569.0,2724082.0,2493.0,0.866,
2021-07-24,Virgin Islands,82705.0,83880.0,43908.0,37028.0,241.0,0.986,
2021-07-24,New Jersey,10239436.0,11976485.0,5785185.0,5116572.0,17094.0,0.855,
2021-07-24,Vermont,,,,,31.0,,
2021-07-24,Mississippi,2107461.0,2767275.0,1149495.0,1016978.0,5270.0,0.762,
2021-07-24,Wyoming,442591.0,524155.0,238144.0,210317.0,650.0,0.8440000000000001,
2021-07-24,Arizona,7013800.0,8426600.0,3805849.0,3264446.0,10240.0,0.8320000000000001,
2021-07-24,American Samoa,50319.0,54930.0,27980.0,22993.0,125.0,0.9159999999999999,
2021-07-24,Ohio,10983767.0,12737775.0,5770636.0,5392501.0,11803.0,0.862,
2021-07-24,Delaware,1078154.0,1319705.0,584217.0,508416.0,1559.0,0.8170000000000001,
2021-07-24,Alaska,691691.0,848165.0,372902.0,330893.0,726.0,0.816,
2021-07-24,Oregon,4699525.0,5753825.0,2534731.0,2341192.0,4398.0,0.8170000000000001,
2021-07-24,Arkansas,2378420.0,2954970.0,1362806.0,1082224.0,8169.0,0.805,
2021-07-24,Georgia,8749205.0,11536745.0,4785767.0,4038452.0,17010.0,0.758,
2021-07-24,Federated States of Micronesia,54899.0,78800.0,32926.0,28752.0,170.0,0.6970000000000001,
2021-07-24,Illinois,13478563.0,15139975.0,7798525.0,6092061.0,20425.0,0.89,
2021-07-24,Michigan,9728587.0,11915480.0,5262738.0,4849008.0,12884.0,0.816,
2021-07-24,Puerto Rico,3940933.0,4252790.0,2179128.0,1893970.0,7292.0,0.927,
2021-07-24,Guam,199666.0,215770.0,106912.0,96849.0,412.0,0.925,
2021-07-24,Indian Health Svc,1481241.0,1786465.0,822249.0,677959.0,1692.0,0.8290000000000001,
2021-07-24,South Carolina,4348186.0,5475705.0,2364682.0,2070267.0,7003.0,0.794,
2021-07-24,Washington,8917230.0,9654005.0,4822435.0,4348144.0,11280.0,0.924,
2021-07-24,Tennessee,5669440.0,6607760.0,2999548.0,2645658.0,10203.0,0.858,
2021-07-24,Louisiana,3546411.0,4225740.0,1892029.0,1696494.0,8957.0,0.8390000000000001,
2021-07-24,Marshall Islands,35800.0,51300.0,19801.0,17114.0,133.0,0.698,
2021-07-24,Connecticut,4549213.0,4878835.0,2463515.0,2238573.0,6119.0,0.932,
2021-07-24,Minnesota,6031253.0,6675470.0,3288107.0,3012978.0,6260.0,0.903,
2021-07-24,New Mexico,2459260.0,2424565.0,1357347.0,1187032.0,2931.0,1.014,
2021-07-24,Republic of Palau,25587.0,28650.0,14497.0,13459.0,24.0,0.893,
2021-07-24,Rhode Island,1317086.0,1551765.0,703706.0,645438.0,1693.0,0.8490000000000001,
2021-07-24,Maine,1654540.0,1900430.0,912272.0,849012.0,1356.0,0.871,
2021-07-24,Hawaii,1707902.0,1976280.0,1003707.0,753058.0,970.0,0.8640000000000001,
2021-07-24,Oklahoma,3402413.0,4120740.0,1854537.0,1576978.0,6578.0,0.826,
2021-07-24,Long Term Care,7897367.0,,,,278.0,,
2021-07-24,Kentucky,4139483.0,4619765.0,2288567.0,2016800.0,6148.0,0.8959999999999999,
2021-07-24,Nevada,2916412.0,3245440.0,1619193.0,1349800.0,6099.0,0.899,
2021-07-24,Dept of Defense,4381122.0,4397510.0,2495646.0,1927534.0,11234.0,0.996,
2021-07-24,Idaho,1360928.0,1735310.0,726687.0,663240.0,1349.0,0.784,
2021-07-24,Kansas,2665382.0,3181175.0,1526924.0,1305107.0,17128.0,0.838,
2021-07-24,Alabama,3504304.0,5001210.0,2048890.0,1665751.0,7004.0,0.701,
2021-07-24,California,44556941.0,50530955.0,25245712.0,20633957.0,74904.0,0.882,
2021-07-24,Indiana,6006960.0,6945380.0,3138838.0,2953198.0,9063.0,0.865,
2021-07-24,Missouri,5364845.0,6430955.0,2922259.0,2500221.0,11768.0,0.8340000000000001,
2021-07-24,South Dakota,842628.0,985735.0,460873.0,412393.0,1125.0,0.855,
2021-07-24,Texas,26882095.0,32896195.0,14610905.0,12527659.0,47251.0,0.8170000000000001,
2021-07-24,Nebraska,1921174.0,2150430.0,1029112.0,950542.0,2930.0,0.893,
2021-07-24,Utah,2958929.0,3333680.0,1643084.0,1417584.0,4484.0,0.888,
2021-07-24,Bureau of Prisons,199158.0,206710.0,107756.0,99204.0,115.0,0.963,
2021-07-24,Pennsylvania,14404712.0,16134605.0,8296759.0,6626867.0,22180.0,0.893,
2021-07-24,North Carolina,9597439.0,12017580.0,5286129.0,4548198.0,13853.0,0.799,
2021-07-24,Montana,964901.0,1129855.0,522860.0,470913.0,982.0,0.8540000000000001,
2021-07-25,Long Term Care,7899061.0,,,,519.0,,
2021-07-25,New Jersey,10255677.0,11977025.0,5795106.0,5124027.0,16893.0,0.856,
2021-07-25,Hawaii,1710041.0,1976280.0,1004973.0,754147.0,1257.0,0.865,
2021-07-25,Puerto Rico,3948738.0,4252930.0,2183357.0,1897808.0,7166.0,0.9279999999999999,
2021-07-25,Federated States of Micronesia,54899.0,78800.0,32932.0,28758.0,170.0,0.6970000000000001,
2021-07-25,New Hampshire,1581875.0,1892300.0,873646.0,788364.0,1491.0,0.836,
2021-07-25,California,44661671.0,50532255.0,25310119.0,20680147.0,77162.0,0.884,
2021-07-25,West Virginia,1484529.0,1950795.0,822565.0,697908.0,448.0,0.7609999999999999,
2021-07-25,Alaska,691722.0,848165.0,372940.0,330926.0,670.0,0.816,
2021-07-25,New Mexico,2462731.0,2424565.0,1359386.0,1188553.0,3128.0,1.016,
2021-07-25,Michigan,9742695.0,11915240.0,5269709.0,4854367.0,14890.0,0.818,
2021-07-25,Florida,22247219.0,25779615.0,12177959.0,10407543.0,58803.0,0.863,
2021-07-25,Nebraska,1923753.0,2150430.0,1030681.0,951568.0,3290.0,0.895,
2021-07-25,Pennsylvania,14427212.0,16136385.0,8309942.0,6636939.0,22960.0,0.894,
2021-07-25,Colorado,6417546.0,7194975.0,3440056.0,3110403.0,8498.0,0.892,
2021-07-25,Washington,8930590.0,9654805.0,4829960.0,4354866.0,11404.0,0.925,
2021-07-25,Northern Mariana Islands,60205.0,76830.0,31815.0,28942.0,198.0,0.784,
2021-07-25,North Dakota,658571.0,730510.0,343384.0,304084.0,836.0,0.902,
2021-07-25,South Dakota,843069.0,985735.0,461206.0,412547.0,1132.0,0.855,
2021-07-25,New York State,22709638.0,24795805.0,12129261.0,11004972.0,34909.0,0.9159999999999999,
2021-07-25,Indiana,6017619.0,6945660.0,3145270.0,2957472.0,9262.0,0.866,
2021-07-25,Bureau of Prisons,199158.0,206710.0,107756.0,99204.0,115.0,0.963,
2021-07-25,Oklahoma,3404317.0,4121080.0,1856086.0,1577480.0,5773.0,0.826,
2021-07-25,Illinois,13499414.0,15140315.0,7811616.0,6100047.0,20195.0,0.892,
2021-07-25,Dept of Defense,4395189.0,4397510.0,2503888.0,1934243.0,13097.0,0.9990000000000001,
2021-07-25,Minnesota,6038257.0,6675470.0,3292394.0,3015996.0,6271.0,0.905,
2021-07-25,Delaware,1080207.0,1319705.0,585291.0,509370.0,1645.0,0.8190000000000001,
2021-07-25,Rhode Island,1319080.0,1551905.0,704752.0,646326.0,1725.0,0.85,
2021-07-25,Missouri,5380454.0,6430675.0,2932888.0,2505571.0,12607.0,0.8370000000000001,
2021-07-25,Virgin Islands,82714.0,83880.0,43918.0,37031.0,239.0,0.986,
2021-07-25,Wyoming,442718.0,524155.0,238255.0,210376.0,658.0,0.845,
2021-07-25,Mississippi,2107725.0,2767275.0,1149917.0,1017178.0,5287.0,0.762,
2021-07-25,Vermont,,,,,31.0,,
2021-07-25,Kentucky,4148883.0,4619765.0,2295242.0,2019856.0,6565.0,0.898,
2021-07-25,Kansas,2672427.0,3181175.0,1531680.0,1307631.0,17421.0,0.84,
2021-07-25,Oregon,4712043.0,5754065.0,2541138.0,2347560.0,5355.0,0.8190000000000001,
2021-07-25,Maine,1654785.0,1900430.0,912505.0,849105.0,1364.0,0.871,
2021-07-25,Nevada,2923004.0,3245540.0,1623683.0,1352332.0,6129.0,0.9009999999999999,
2021-07-25,Iowa,3115375.0,3556995.0,1663475.0,1556117.0,3408.0,0.8759999999999999,
2021-07-25,South Carolina,4358969.0,5475805.0,2371683.0,2074406.0,7355.0,0.7959999999999999,
2021-07-25,Texas,27014323.0,32896995.0,14697655.0,12575426.0,59380.0,0.821,
2021-07-25,Montana,965041.0,1129855.0,522988.0,470972.0,837.0,0.8540000000000001,
2021-07-25,District of Columbia,895177.0,1086665.0,447604.0,383916.0,965.0,0.8240000000000001,
2021-07-25,Connecticut,4556014.0,4879135.0,2467738.0,2241441.0,6270.0,0.934,
2021-07-25,Idaho,1363044.0,1735310.0,728101.0,664090.0,1427.0,0.785,
2021-07-25,Louisiana,3562082.0,4226020.0,1904404.0,1700014.0,11179.0,0.843,
2021-07-25,United States,341818968.0,394948975.0,188472188.0,163025726.0,582659.0,0.865,
2021-07-25,Tennessee,5683642.0,6608260.0,3008681.0,2649935.0,10657.0,0.86,
2021-07-25,Arizona,7026434.0,8426880.0,3813660.0,3269265.0,10379.0,0.8340000000000001,
2021-07-25,American Samoa,50319.0,54930.0,27980.0,22993.0,125.0,0.9159999999999999,
2021-07-25,Arkansas,2390909.0,2955730.0,1372629.0,1085026.0,8663.0,0.809,
2021-07-25,Marshall Islands,35847.0,51300.0,19834.0,17132.0,59.0,0.6990000000000001,
2021-07-25,Ohio,10997810.0,12737775.0,5779309.0,5398226.0,12022.0,0.863,
2021-07-25,Veterans Health,5414682.0,6245680.0,2867309.0,2726052.0,2605.0,0.867,
2021-07-25,North Carolina,9617181.0,12017820.0,5299126.0,4555670.0,14426.0,0.8,
2021-07-25,Massachusetts,9080599.0,9952860.0,4972665.0,4380110.0,8757.0,0.912,
2021-07-25,Wisconsin,6121563.0,6322915.0,3211552.0,2998622.0,8539.0,0.968,
2021-07-25,Guam,200045.0,215770.0,107088.0,97072.0,432.0,0.927,
2021-07-25,Indian Health Svc,1483336.0,1786465.0,823709.0,678657.0,1743.0,0.83,
2021-07-25,Alabama,3516558.0,5001210.0,2058672.0,1668818.0,7656.0,0.703,
2021-07-25,Virginia,9592738.0,10723565.0,5214471.0,4617564.0,13907.0,0.895,
2021-07-25,Maryland,7143246.0,8713260.0,3873895.0,3529415.0,10198.0,0.82,
2021-07-25,Utah,2959006.0,3333880.0,1643209.0,1417641.0,4490.0,0.888,
2021-07-25,Republic of Palau,25587.0,28650.0,14497.0,13459.0,24.0,0.893,
2021-07-25,Georgia,8749726.0,11536985.0,4786820.0,4038918.0,17006.0,0.758,
2021-07-26,Long Term Care,7899122.0,,,,527.0,,
2021-07-26,Dept of Defense,4398085.0,4397510.0,2505700.0,1935647.0,13363.0,1.0,
2021-07-26,Vermont,,,,,31.0,,
2021-07-26,Hawaii,1711818.0,1976280.0,1006122.0,754952.0,1491.0,0.866,
2021-07-26,Missouri,5393906.0,6430675.0,2942097.0,2509789.0,14499.0,0.8390000000000001,
2021-07-26,Maine,1655018.0,1900430.0,912708.0,849167.0,1374.0,0.871,
2021-07-26,New Mexico,2464697.0,2424565.0,1360679.0,1189282.0,3218.0,1.0170000000000001,
2021-07-26,Marshall Islands,35847.0,51300.0,19834.0,17132.0,59.0,0.6990000000000001,
2021-07-26,Nevada,2930843.0,3245540.0,1628921.0,1354946.0,6482.0,0.903,
2021-07-26,Bureau of Prisons,199158.0,206710.0,107756.0,99204.0,115.0,0.963,
2021-07-26,South Dakota,843255.0,985735.0,461345.0,412614.0,1143.0,0.855,
2021-07-26,Virginia,9606122.0,10723565.0,5222498.0,4623138.0,14036.0,0.8959999999999999,
2021-07-26,Idaho,1364448.0,1735310.0,729074.0,664584.0,1572.0,0.7859999999999999,
2021-07-26,Minnesota,6043277.0,6675470.0,3295527.0,3017967.0,6529.0,0.905,
2021-07-26,Alaska,693321.0,848165.0,374025.0,331461.0,838.0,0.8170000000000001,
2021-07-26,Utah,2959036.0,3333880.0,1643281.0,1417677.0,4491.0,0.888,
2021-07-26,Maryland,7149954.0,8713260.0,3878029.0,3532115.0,10355.0,0.821,
2021-07-26,Guam,200045.0,215770.0,107089.0,97073.0,397.0,0.927,
2021-07-26,Northern Mariana Islands,60205.0,76830.0,31815.0,28942.0,198.0,0.784,
2021-07-26,Alabama,3527448.0,5001210.0,2067533.0,1671098.0,8403.0,0.705,
2021-07-26,New York State,22732304.0,24795905.0,12142774.0,11015274.0,33724.0,0.917,
2021-07-26,Pennsylvania,14440736.0,16136585.0,8318601.0,6642286.0,21666.0,0.895,
